ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,PayingAdvertiserName,Gender,AgeBracket,CountryCode,,,,,,,,,
76b602b6b6f5ef088bf8937bd73a02503237e9af0deb0e3a59653e0c167568a7,https://www.snap.com/political-ads/asset/2e6de24773853caf1d61bb311fc100faead65588322a9c41f7435df3345f12d8?mediaType=png,USD,37,5149,2018/10/28 17:58:01Z,2018/11/06 22:59:59Z,Mothership Strategies,Progressive Turnout Project,,18+,united states,,,,,,,,,
c0ef4d6b0365032c8f0a32271e32da959f71c99f40018ed237a1dd9fe4470efe,https://www.snap.com/political-ads/asset/b41619ede2aea8b692d7d1d7dde58beffd8f3b8ec40ba5ffcd8a97e03d347573?mediaType=jpg,CAD,2558,1424973,2018/10/02 18:30:58Z,2018/12/17 07:15:32Z,Kick Media Inc.,Alberta Health Services,,16-25,canada,,,,,,,,,
e21dfed8d2a7d7aa3fd2dd9c1a59896363230c0be59e1e43900e56d6126687d4,https://www.snap.com/political-ads/asset/7148132329638d32ac07d229775e0cb227842ad4c7a910870b37f7839b034acf?mediaType=png,USD,134,19330,2018/10/10 21:03:05Z,2018/10/30 03:59:44Z,Chong and Koster,Voter Participation Center,,18+,united states,,,,,,,,,
10003d1d4dddd267a4d15603e93a8c5482cac1867c0abb094448c38a8ec74525,https://www.snap.com/political-ads/asset/baf1712fc27a39abc1e43d5424c9fcab6cd39a33a974d261b8bc0c17675c1d1e?mediaType=mp4,USD,94,25800,2018/09/26 04:39:16Z,,OpenPoll Inc,OpenPoll,,18+,united states,,,,,,,,,
a7a6f56ba8fbee75decdfe551dbfe2567d24193f0d408173296f46fc253bebd3,https://www.snap.com/political-ads/asset/b0661233ff05eafd735d2a5a65aab85666eeb95e16f46e4ee6f1a9cbae191650?mediaType=mp4,USD,109,40236,2018/10/06 05:14:30Z,2018/10/09 06:59:59Z,Maria Cantwell United States Senator for Washington ,Paid For By Friends Of Maria,,17-24,united states,,,,,,,,,
178f2622972da6e9dd816ba8ae6cbcadabeba51bf976ca7e291e93544dc7d3e9,https://www.snap.com/political-ads/asset/af83131f02be495e87a22232573fcdc5a7754fc6de7fb004faf687952b5997f9?mediaType=mov,CAD,907,263526,2018/06/25 21:13:14Z,2018/09/15 04:00:00Z,The Aber Group,Plan International Canada,FEMALE,,canada,,,,,,,,,
1e776b512b0148631ffeccceb034322e91cf101d15ee46827d33e0479c84d888,https://www.snap.com/political-ads/asset/5fe0485242a3bb715b3e46b70440ec7635e57172af9ee7bbe025b6ecf53f8928?mediaType=png,USD,907,296577,2018/10/01 21:08:10Z,,Mothership Strategies,Voto Latino,,18-25,united states,,,,,,,,,
fabfccf0dfe9373fabe6723481ff2d0f3ce36b72d7a64e5c996c1afee3c36967,https://www.snap.com/political-ads/asset/c2d3a80ea4dfca7c354a8c7bb33f81a4cc9bd6c55b7dac3ad725675180906478?mediaType=png,USD,387,101184,2018/10/01 21:05:16Z,,Mothership Strategies,Voto Latino,,18-25,united states,,,,,,,,,
2674c58b11601282da884f11696a4a7f268f0df5565d53867692a24671e30edd,https://www.snap.com/political-ads/asset/e04c3bc2392f788d5bf0c31ddf99854789bff13566747434f25ec9fc7ad72b2f?mediaType=mov,USD,448,130950,2018/08/20 22:35:08Z,2018/09/30 21:59:27Z,Open Hand Media,Planned Parenthood,FEMALE,18+,united states,,,,,,,,,
d7d476a48f4cd1919631576c05e7408dee553e7f0fe190231e7e2ba1f3e458a4,https://www.snap.com/political-ads/asset/d443849f548c1584bad11963f0a5661d32ff973eabb13d7ae5c35b62f513d843?mediaType=mp4,USD,26,11664,2018/11/06 08:00:01Z,2018/11/07 04:00:00Z,Mammoth ,King County Elections,,18+,united states,,,,,,,,,
a897c04f090337f8d0f3a0413e3de21a1753dcf7adb88968e880c73d4f601104,https://www.snap.com/political-ads/asset/58d54f036408905ffa52c6433fc9651c7b183d7f24fa6b88a89aabd9b96e18cd?mediaType=png,USD,417,123557,2018/10/21 14:33:54Z,2018/11/06 15:33:39Z,Friends For Sydney Batch,Friends for Sydney Batch,,18+,united states,,,,,,,,,
d082dcc230353f21dc790b9c8e13609e41bfb9771f9e9b6755e5e162955c7751,https://www.snap.com/political-ads/asset/54d76e8c63c4e61abb187d8471c48de929817ddc38584d9679c2a9e6997e31d3?mediaType=png,USD,250,56849,2018/10/01 22:00:57Z,2018/10/17 22:04:54Z,Chong and Koster,Voter Participation Center,FEMALE,18+,united states,,,,,,,,,
2438786c60ae41cf56614885b415a72857bbfb5c06f760bb4ae2bb621338955c,https://www.snap.com/political-ads/asset/2c26481dd98f7320cd4bb64c2c5fe597f9d87a3e80b96463c14e972fbe05e19d?mediaType=mp4,GBP,445,232906,2018/11/27 21:44:19Z,2019/01/13 21:43:53Z,Amnesty International UK,Amnesty International UK,,25+,united kingdom,,,,,,,,,
9f73d9a0ca35f30280fcd30a8b29587b72b315188be52e442fe44c6bee63d264,https://www.snap.com/political-ads/asset/340414ef15928ab6427954099c5a9fb8b1a796999d2a81dd2fb2701462482a5e?mediaType=mp4,USD,349,161916,2018/10/31 15:07:31Z,2018/11/07 02:00:00Z,BCom Solutions,Krist for Nebraska,,18+,united states,,,,,,,,,
0238b84450184634287a12e8f49dc706c9cfa3fc6b3bfab7ab1504a83311638a,https://www.snap.com/political-ads/asset/349f25204f4e3b0920967adb6fb6ec7fbbb76e304b0888074a500ba5c1dcbfef?mediaType=png,USD,58,12350,2018/09/28 23:10:14Z,2018/10/23 02:00:00Z,Chong and Koster,Voter Participation Center,,18+,united states,,,,,,,,,
7cdd0a1577ad0da420f72dcd96e16bb4e89f4f42deb688f9d0e41f4a61736e56,https://www.snap.com/political-ads/asset/3da8b59182619e4ed3f7cb7686ff5a8a3ad97ba99604585dfe82b22edc0c37e0?mediaType=mp4,USD,781,346914,2018/10/09 15:51:44Z,2018/11/07 03:00:00Z,Penna Powers ,Lieutenant Governor's Office,,18-34,united states,,,,,,,,,
cb63424176f1a7d32e9bd03983069a29fc1d3e1b14d6dbe0d0e51c52b99fe49f,https://www.snap.com/political-ads/asset/a9d5838e78cafe788805212bd9d43d6552b47c4e0081798be3c5945f46a711ab?mediaType=mp4,USD,132,36703,2018/11/06 00:08:19Z,2018/11/07 06:00:00Z,Human Agency,Cort VanOstran for Congress,FEMALE,18-30,united states,,,,,,,,,
767a51f0fd49cf56a90a07cfb82a1fdc8dcd445b6f785b59488231c78cff65a5,https://www.snap.com/political-ads/asset/3cf74ee97e0cf7294e7345728478521c69ba477860c76a81712864ed8e3eb7f7?mediaType=mp4,CAD,589,243107,2018/12/07 10:56:48Z,,First Nations Health Authority,First Nations Health Authority,,34-,canada,,,,,,,,,
ced8bfa1568e1c88cf453cc1d41ac0d4a419b6613cd61566faa74b88cc5cab0b,https://www.snap.com/political-ads/asset/cc30e8c9ba8582028520d4d768f9fe6e9351ab54f48f67e392887eed275697c4?mediaType=mp4,USD,3529,943349,2018/10/29 17:40:22Z,2018/11/04 04:00:00Z,ACRONYM,Show Up To Vote,FEMALE,18+,united states,,,,,,,,,
c85648ad31ddcf452c3b8c59abb84c04e8d6d8f4d613fcf0a18d9c38daf218fe,https://www.snap.com/political-ads/asset/ee4a39e2a42c1e9d79d6dfbdce4a0642b95345f4861ec2122d3f4aed4517ee32?mediaType=mp4,USD,15,6616,2018/09/20 15:48:40Z,2018/09/21 22:00:04Z,Dave Creek Media,LobbyUp,,18-24,united states,,,,,,,,,
3a7faf2d35c9473fc199ba394e2bc06b1bb5ee66cc88b47224def553756e492b,https://www.snap.com/political-ads/asset/33b4f152e43884354fffb0585a988553c7ebd4021e73991a1dab61e01fb04912?mediaType=mp4,GBP,182,109295,2018/11/27 13:45:23Z,2019/01/13 21:43:53Z,Amnesty International UK,Amnesty International UK,,18-24,united kingdom,,,,,,,,,
c167298c60b2e1b99b1251fdc355f0661fb60108186c8189009d01c7e1efb2a7,https://www.snap.com/political-ads/asset/f37e9895893598ed43215109c84bd18937bce280ac0ffa707486b08558ae9b99?mediaType=mp4,USD,1800,545340,2018/09/06 13:58:27Z,2018/09/26 06:30:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
fa7d55591f19ffd476327061c09d1bef47789754ea5b65ece8cf97d22f0e2bb4,https://www.snap.com/political-ads/asset/d46f27ab679414c7e8a7b54cddcd3d5b429eccd3f098612c1157ab16bea3173b?mediaType=png,USD,2,553,2018/11/02 22:47:04Z,2018/11/07 01:00:00Z,Mothership Strategies,Voto Latino,,18+,united states,,,,,,,,,
998ce79da3f259c96b928dae99b1fef80b737b25db6a188e9eb7ccd26f9df77a,https://www.snap.com/political-ads/asset/e1b1d0b252522836ab942422a7cd3065f87f9f9996ffd9a462c54c3e81f39048?mediaType=png,USD,115,37149,2018/09/25 04:00:00Z,2018/09/26 03:59:59Z,ACRONYM,Our Lives Our Vote,,18-28,united states,,,,,,,,,
ba2b4508ba87ed3c749d5ad5bc296648e6f4d55aacd33bd82e1127aad1bb6dc5,https://www.snap.com/political-ads/asset/4f611f1cb8f16e7575105ccdf3c3e78a80b836c3d94f4e4c0273f118c56573c2?mediaType=png,USD,306,164497,2018/09/28 20:33:08Z,,Chong and Koster,Everytown for Gun Safety AF,,,united states,,,,,,,,,
f9b26f36da41df36d647af54a1e86b3419ef79b0d65df59cf252fab7a1494d8e,https://www.snap.com/political-ads/asset/108fe3903c1b2dfe48a7d9fa34c6f98f44dd4a29bde3baae71dd6a68d82e5c76?mediaType=png,USD,120,32390,2018/09/25 07:00:00Z,2018/09/26 07:00:00Z,ACRONYM,Our Lives Our Vote,,18-28,united states,,,,,,,,,
e300e83b46bee51938d1f682ff2514e050fbaa73052b303b2cdbbfdf76d7682c,https://www.snap.com/political-ads/asset/deef4eab638d8d407f0f392f236954cc8dd3f05e47d2fb9409dd05f967141846?mediaType=mp4,USD,952,107570,2018/09/16 13:00:00Z,2018/10/01 06:59:00Z,Amélie Company,CDPHE,FEMALE,15+,united states,,,,,,,,,
55acad02ba28df7e377bf8b7318f82dcea1d11ce21572c53b64a6aa9eff01070,https://www.snap.com/political-ads/asset/bb835d70997380eb083b53934e64fcdb6502e5b0eb54d6da726f097f189e6742?mediaType=png,USD,17,11843,2018/12/01 17:37:10Z,2018/12/11 05:37:02Z,LPM,sdm.ng,MALE,30+,nigeria,,,,,,,,,
29ce30899070b885f9a47f9f0c6ae4ffa125dd64d8d5b6875c0accafd92dcd95,https://www.snap.com/political-ads/asset/eb9d0d17ad417bef52701ec64301bfb3b741c9aab040dfc2951664037e3793a8?mediaType=mp4,USD,315,71340,2018/09/25 02:59:28Z,,OpenPoll Inc,OpenPoll,,18-29,united states,,,,,,,,,
8bd0052c90780e18497a9b015d2ef09aadc568ba639e820b2b2b46d530c2f6f8,https://www.snap.com/political-ads/asset/db945510ee0f3539506970f46cff9307dd95f6e395f9884029efa464fe8d8d87?mediaType=mp4,USD,942,263576,2018/08/20 20:53:27Z,2018/10/17 06:59:59Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
31ebe8f12fa7b0e9d6eaed5b77be45c52c8324ec4852af67a5a7e07f1c9c10bf,https://www.snap.com/political-ads/asset/52b13b925c0d7dc293a4f0bd1eb6dd6e34fda1762b6abb6f1629fe25da29b93f?mediaType=mp4,USD,250,76287,2018/09/19 19:25:27Z,,Inspire U.S.,Inspire U.S.,,18-29,united states,,,,,,,,,
a0962cefd4b2c524c381f013d6fc3f19a1b3a30f5a5eab2ea52dced7b873a0b2,https://www.snap.com/political-ads/asset/1be538377b0ca67b72ba0f254e8af03ee493d1922e738433d8ace401ea09eb30?mediaType=png,USD,6062,1438857,2018/10/29 17:40:22Z,2018/11/04 04:00:00Z,ACRONYM,Show Up To Vote,FEMALE,18+,united states,,,,,,,,,
faa24be03c1e66320a737c1d6c2751c209d548f96eeca2e3499f4f464464257a,https://www.snap.com/political-ads/asset/bd1d30c7664af1a455d38002dd55d2bf745b86a2a32cbc071a4f778a717974d6?mediaType=mp4,USD,30,10681,2018/09/01 16:00:00Z,2018/10/01 06:59:00Z,"Do Something, Inc.",DoSomething.org,,18-20,united states,,,,,,,,,
58d05d7a378d01641088c8d669775e70abe5c170bb96760259aefed828b956b4,https://www.snap.com/political-ads/asset/304dee56a01f70ae169579d96c3c04267517c08a84ecb5d09d75b970ad5ec06e?mediaType=mp4,USD,2805,445628,2018/10/18 19:42:18Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
fda984deb185408d19c2255c4b1340ba1a403021696f09b45f16af6a48e0ac23,https://www.snap.com/political-ads/asset/4b9802c1444ad0e5e2c2ecaf7fd4cb31768d5ffa8a0549ea453d6668ffe6cf34?mediaType=mov,USD,17,5776,2018/08/20 22:35:08Z,2018/09/30 21:59:27Z,Open Hand Media,Planned Parenthood,FEMALE,18+,united states,,,,,,,,,
0d2e5f58b12b3b9a7035e19ed7f8e144b2119c20a8bb2009efa4e13e0a0ea6d0,https://www.snap.com/political-ads/asset/6907382cc293f86ee9bbfee2566f92513b5e8e8b95776b17fda89e4a448e0fc5?mediaType=mp4,AUD,76,18029,2018/12/27 20:15:57Z,,ItAllCounts Pty Ltd,ItAllCounts Pty Ltd,FEMALE,30+,australia,,,,,,,,,
362ffec677a965c55965d14851a913fbbd177252f2f03d8b042a19669119a2f6,https://www.snap.com/political-ads/asset/9408503ec99bad4415ecb8407bc4cf43d40a16c9547d92290c9a64f6ebf5b81a?mediaType=mp4,USD,500,146415,2018/09/04 20:26:05Z,2018/09/15 18:59:00Z,Amélie Company,CDPHE,,21+,united states,,,,,,,,,
45034567daa35eca1bbcb6598b71e6a562b360dd225d130d7f6cc558ecc70ee1,https://www.snap.com/political-ads/asset/8bae97ee9139db22bfcfdb6f7d46af92e65e1cbd5dd5d17d4723fba37c3b46b9?mediaType=mp4,USD,11977,3373594,2018/10/26 18:05:50Z,2018/11/06 22:00:00Z,ACRONYM,Knock The Vote,,18-34,united states,,,,,,,,,
8b9da0dd6d8b660d9d16e06533a306ede4f7eb311aeac62a0c69f06232dc2e4f,https://www.snap.com/political-ads/asset/c8c53aeb5dfa320eccbb8fce9b82debacc01f95776534bf8b24300252f12c7f9?mediaType=mp4,USD,1299,705435,2018/09/04 23:27:06Z,2018/09/18 06:59:00Z,Amélie Company,CDPHE,,20-,united states,,,,,,,,,
338ebf04fa18d6c449d899dad21a00c1252832376509ca7fcc7f4e893735a2c6,https://www.snap.com/political-ads/asset/7dbb6c557638e0d27e563277d1424f632e913f4e03a26830d834107fd318a8fe?mediaType=mp4,USD,316,47554,2018/10/24 14:32:45Z,2018/11/06 17:24:36Z,Chakra Strategies,Oregon Life United,,25+,united states,,,,,,,,,
a1961e74aefdeff42007e508c495577876ca8889d41e4c3fdeeed74d46051f49,https://www.snap.com/political-ads/asset/d95fa0e1de8048ceec3f620022b67d06fe223f2662ddc4fe423746e30d0d31a7?mediaType=mp4,USD,8009,5205709,2018/11/01 15:27:32Z,,Chong and Koster,Everytown for Gun Safety AF,,25-,united states,,,,,,,,,
58c685efce8e7329a0c707101267c63bf230874ea5869b8eb10ce3b6617a52f2,https://www.snap.com/political-ads/asset/05fb693648e5babbb2ba9534b111e27c22619fe9e22226646b14e12735cb2dfd?mediaType=mp4,USD,39,11022,2018/09/25 06:23:39Z,,OpenPoll Inc,OpenPoll,,18-23,united states,,,,,,,,,
5c2cc6673996ba2cd4f88ffebe8c4be32175a0a299c13207e57420d4b3853e09,https://www.snap.com/political-ads/asset/ece5027c8704c100cd7193ebd88f04723de24faace51f2db9e715ed3be376d54?mediaType=mp4,USD,39,13215,2018/09/01 16:00:00Z,2018/10/01 06:59:00Z,"Do Something, Inc.",DoSomething.org,,18-20,united states,,,,,,,,,
87e54287bfef2c055169594812c6a64cbd06b6810f888fba0b5b5e3ae1e24a43,https://www.snap.com/political-ads/asset/f674d50acf09bf5e1c2849965241ec6cf96fc53cdffebdd1f9fe12a741e844d9?mediaType=png,USD,499,235579,2018/08/23 13:15:59Z,2018/09/02 13:15:59Z,STG ,Protect Our Care,,18+,united states,,,,,,,,,
a6df3354697d851c8f466a98cb9eafa0084d09f453135156e4c4d919bdadee6c,https://www.snap.com/political-ads/asset/396e923fdcafdfee9bdc33bbd3c1995979cbe9d6239fed8ae9ed6a029e586d81?mediaType=mp4,USD,2199,620125,2018/09/06 13:58:27Z,2018/09/26 06:30:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
36a22cbeecb9dfbd806a02d3efb9faa307dc0e82386cb378342155a4177221b8,https://www.snap.com/political-ads/asset/6eb77396315d7c6d1a115dd2ddbce2927f4ea6afd6efc6dd2fd884115258b6b6?mediaType=mp4,USD,11,5307,2018/11/01 13:00:00Z,2018/11/05 00:00:00Z,House Victory Committee,House Victory Committee,,18-30,united states,,,,,,,,,
43b6fc767da339e2e8be728d73528a26d277cb5a92c41aafb13141115e47b609,https://www.snap.com/political-ads/asset/f7bfaa29651b696d14f354ee345291f6a81dd393d923a5c4f5610fa0917fa1a7?mediaType=png,USD,29,5461,2018/10/01 23:10:00Z,2018/10/16 22:02:35Z,Chong and Koster,Voter Participation Center,FEMALE,18+,united states,,,,,,,,,
1092ee8cd81a5e3927fc2949f0ebb69a37c70691b5180e0b516b55a5b34bf46e,https://www.snap.com/political-ads/asset/4e111c9c1f45d39a436c0917015af3733dc830f0b299e0017c7ae746f8054afa?mediaType=mp4,USD,77,27808,2018/11/03 07:00:01Z,2018/11/06 07:59:59Z,Mammoth ,King County Elections,,18+,united states,,,,,,,,,
cb0e9e6fad9cf28867221f5be6acf08ec3946c5a44b940a7a5d8ae1de699328f,https://www.snap.com/political-ads/asset/5161524be448e1d84a480961a4bacd6b769ea9873e7bdddad4a9a6981d6e486e?mediaType=mp4,EUR,673,223919,2018/09/02 09:59:57Z,2018/09/15 09:59:59Z,Media Agent,Dansk_Folkeparti,,17+,denmark,,,,,,,,,
2c5fcf4982b226139bb6ee5060c1f0f6f40b46fe6f483bd0d3f67c0de140908d,https://www.snap.com/political-ads/asset/f03bbe3bac5d97bb6a961fd40e10e71768355137cce77cb979c872dbba51d6a0?mediaType=mp4,USD,639,221449,2018/09/01 16:00:00Z,2018/10/01 06:59:00Z,"Do Something, Inc.",DoSomething.org,,18-20,united states,,,,,,,,,
792c9f95f231c6719946a89156b4ca5da72ad81ea38cb4b28d41156c2afac92b,https://www.snap.com/political-ads/asset/68ddeb717d9f9b4d2d58a13c57b38bbd10855d935923e34cf49a0f444b939772?mediaType=mp4,USD,517,154532,2018/09/25 10:00:01Z,2018/09/29 03:59:59Z,ACRONYM,Our Lives Our Vote,,18-28,united states,,,,,,,,,
a22798a73b652d3c6e3d915d04954343ecc8036b84b0a27beb002f9b45d8312a,https://www.snap.com/political-ads/asset/f984566ab267f4783d057402974cd14195faee0e8d0d8e6c157b244d639ba446?mediaType=jpg,USD,2278,686585,2018/10/31 16:32:53Z,2018/11/05 22:32:04Z,Blueprint Interactive,Planned Parenthood Votes,FEMALE,18-34,united states,,,,,,,,,
9a58ba32d46139aaa482d921b7509b66a90430e85098d0aac5a8993b8b05fdfa,https://www.snap.com/political-ads/asset/dcaec66482e9f1247c5e57c0f72d07597964acddfc7fb099a648f3c70cf0e6b5?mediaType=mp4,USD,349,104476,2018/10/12 15:32:15Z,2018/10/19 15:32:15Z,Nebraska State Education Association,NSEA,FEMALE,17+,united states,,,,,,,,,
f5c78277c3ffa75628cff48f56dc38e62e9595e0b338b3d99d74953f07e08dbb,https://www.snap.com/political-ads/asset/cc30e8c9ba8582028520d4d768f9fe6e9351ab54f48f67e392887eed275697c4?mediaType=mp4,USD,5053,1637808,2018/10/29 17:40:22Z,2018/11/04 04:00:00Z,ACRONYM,Show Up To Vote,MALE,18+,united states,,,,,,,,,
ae7beb060014ce8d9fe446f1de4ec09d5cd4d32663e40572dff9c18756dccdd8,https://www.snap.com/political-ads/asset/3f291357af3880de0f4188093d9ddc953b98a1582fc7726adefd87246589cfb2?mediaType=mp4,USD,422,123630,2018/09/06 14:34:57Z,2018/10/17 06:30:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
ad8aaed9b3a55ed569e7bc937fa134edb5e86db323070aee475777537c1169c5,https://www.snap.com/political-ads/asset/bba83dcbfbfe2e22b04b747fd813f5bea09cdb7f177741c91c276fac6bb73c85?mediaType=mp4,USD,45,16229,2018/09/01 16:00:00Z,2018/10/01 06:59:00Z,"Do Something, Inc.",DoSomething.org,,18-20,united states,,,,,,,,,
e91a167077c2c063c95e34a616a2167ec6b06204cfc59b4cbee7a2bc830a74ce,https://www.snap.com/political-ads/asset/de2e18b2cd270586ab9cce2aed310e60aba61165dc2da27e90acbabf1b779a53?mediaType=mov,USD,434,121057,2018/08/20 22:35:08Z,2018/09/30 21:59:27Z,Open Hand Media,Planned Parenthood,FEMALE,18+,united states,,,,,,,,,
04294a442fdcfaae165561c24f4e9f3e186a61c5e704b83ea29caf37bde1ff03,https://www.snap.com/political-ads/asset/8bebf6b60ca0db15b0fb00a90ede2e731131e577007f380821605eedc0c96fe8?mediaType=mp4,EUR,2469,1738967,2018/09/24 02:00:00Z,2018/10/14 09:33:20Z,Dentsu Norge AS,VG,,15+,norway,,,,,,,,,
84f1bc8f2085453b4b35f9c88d83f1038b6dd7068e12645da65a8b963ce97850,https://www.snap.com/political-ads/asset/336c3622b61937ab705aaeffabbe8de5009b92c23d6240fa3c31c45d90fa67c8?mediaType=mp4,USD,1003,215828,2018/10/31 16:32:53Z,2018/11/05 22:32:04Z,Blueprint Interactive,Planned Parenthood Votes,FEMALE,18-34,united states,,,,,,,,,
088850498a7a0974ce72f745608de05034436b815377bf414fba2b942e29be7d,https://www.snap.com/political-ads/asset/5515ef661f24dd0fceedcd617b81c01c568f46a99247ce2dc29ecb00afbde650?mediaType=mp4,USD,1016,98397,2018/10/18 18:01:21Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
52f6b4bdb0cd932e22ace10180995f8ef316338d78875dc3bbff2028589f33c5,https://www.snap.com/political-ads/asset/3f85367033fe6fd8e1ffff9780a32f74d2cdc10ed8ad3223b77d1d2a9f0ce059?mediaType=mp4,USD,194,69792,2018/09/01 16:00:00Z,2018/10/01 06:59:00Z,"Do Something, Inc.",DoSomething.org,,18-20,united states,,,,,,,,,
930bb235e598b412bbd1ee0a684573967744b084e8c34eb863808855030f0149,https://www.snap.com/political-ads/asset/2b61458c6a8fdf9cc83df8b4773e76bc16bc50eb18867f8af873aff862b6e3c3?mediaType=mp4,GBP,415,578436,2018/10/02 08:57:38Z,2018/10/09 22:59:00Z,Crunch DMC,Crunch Simply Digital,,18-,united kingdom,,,,,,,,,
b4deb7e7ba690861c6ba17c88a6f3a1cd3e673b1afd70c3b932fb38d9c19ceb8,https://www.snap.com/political-ads/asset/4c7de581f7a4041523cbedafffa0d47a470fa2b2a08d35547ec1426a5ac2d4c9?mediaType=jpg,USD,1400,352871,2018/10/04 19:14:38Z,2018/10/06 18:00:00Z,Blueprint Interactive,Planned Parenthood Action Fund,,18+,united states,,,,,,,,,
1ecad297afd73f251391086ec2b106b34794d767399def0c5b58d5c0cfef05f9,https://www.snap.com/political-ads/asset/2caf6d1a8f425fb3d7068d55ca6a71e875dbf2760d340ee3a3af5fe07c6bc7b2?mediaType=mp4,USD,4531,1181641,2018/10/24 22:59:03Z,2018/11/07 00:00:59Z,Centro LLC,Save Animals Facing Extinction,,18-34,united states,,,,,,,,,
45a048e727086ad8216d78d1f91d51dc80d039a4acacc551025ce811e6bd2567,https://www.snap.com/political-ads/asset/97836b6342d24477addd05c8adbb7b96b5ea0822284c4f5be678137477314635?mediaType=png,USD,865,477200,2018/09/28 20:33:08Z,,Chong and Koster,Everytown for Gun Safety AF,,,united states,,,,,,,,,
0e95a8e86772f1aea3f0299bf4c26b3a6f5cfe1bb043893700aaca8068b0bf0a,https://www.snap.com/political-ads/asset/eb9d0d17ad417bef52701ec64301bfb3b741c9aab040dfc2951664037e3793a8?mediaType=mp4,USD,300,88125,2018/09/17 12:21:42Z,,OpenPoll Inc,OpenPoll,,18-29,united states,,,,,,,,,
3d19fa98e4faccb47bdccf2d964f12fe50a3f811ce75e292959dd2cbd339632c,https://www.snap.com/political-ads/asset/4f611f1cb8f16e7575105ccdf3c3e78a80b836c3d94f4e4c0273f118c56573c2?mediaType=png,USD,216,122932,2018/09/28 20:33:08Z,,Chong and Koster,Everytown for Gun Safety AF,,,united states,,,,,,,,,
ba439a799482073a0d5a72516923430d45872b4279a4c19f88daa1a3d5e7aea3,https://www.snap.com/political-ads/asset/90f267b4b4d57bf70b652c7666d4489e5b339818fcec4df34d2661afc77ed0a2?mediaType=mp4,EUR,11,11068,2018/09/10 14:39:58Z,2018/09/12 21:30:58Z,Fianna Fáil,Fianna Fáil,,18-24,ireland,,,,,,,,,
ec8502b1458cc1f3ae6c6595f5945a02d1a40d07bd20479ed8c328de86717f26,https://www.snap.com/political-ads/asset/1741e04df1aad28de3cd77a85228ab1d3ea37bc240ec18f14b796bf1ead82720?mediaType=jpg,USD,60,15116,2018/12/01 17:37:07Z,2019/01/10 22:51:08Z,LPM,sdm.ng,,29+,nigeria,,,,,,,,,
eb5af7856921cbb4e4c92a8dfce7815a0b234a8db7e4bac97ae9629b8adcb405,https://www.snap.com/political-ads/asset/90979e6290290e0ac73336a88c7f780d70fcc00fae47d4e548e347bb3bf75e12?mediaType=png,USD,650,200881,2018/10/01 21:08:10Z,,Mothership Strategies,Voto Latino,,18-25,united states,,,,,,,,,
f8bff8dd8c1e3ee3c667d35bc198b421626a123181d9b621ccc10c7834fdb884,https://www.snap.com/political-ads/asset/3f85367033fe6fd8e1ffff9780a32f74d2cdc10ed8ad3223b77d1d2a9f0ce059?mediaType=mp4,USD,98,34292,2018/09/01 16:00:00Z,2018/10/01 06:59:00Z,"Do Something, Inc.",DoSomething.org,,18-20,united states,,,,,,,,,
f0753ae18642716fa8d5780f90e46ac57f30b6f30d4822b8cc80bc05a1b98be0,https://www.snap.com/political-ads/asset/092ff97f7446b80c33cd8314838953222aae53b56c7ec4e0781f6981cfc5bfdc?mediaType=jpg,USD,92,32732,2018/10/31 18:42:07Z,2018/11/07 02:00:00Z,BCom Solutions,Citizens for a Better Tomorrow,,18+,united states,,,,,,,,,
e9a108615a74ed9a7d375cacc5f108b5fb6eca90fcc4b6ebc113fed53bf56f28,https://www.snap.com/political-ads/asset/81e90d84744453df00930b22397f69c9c7ca8d6895cc82b160c2972727abf98c?mediaType=mov,USD,1999,647881,2018/10/18 04:41:52Z,2018/11/27 05:24:25Z,Open Hand Media,Planned Parenthood,FEMALE,18-25,united states,,,,,,,,,
